H,type,vi,polls,global_timer,ttc_speed,action,prev_action,action_state,action_timer,action_arg,x,y,z,vx,vy,vz,forward_vel,face_yaw,floor_height,ceil_height,wall,ceil,floor,interact,held,used,ridden,mario_object,mario_object_platform,g_mario_platform,g_mario_platform_slot
H,type,vi,slot,active_flags,behavior,x,y,z,face_pitch,face_yaw,face_roll,angle_vel_pitch,angle_vel_yaw,angle_vel_roll,action,timer,parent,prev,platform,collision_data
M,1,1,104948,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
M,11,6,104953,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,11,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,11,1,0101,800EB32C,-225,248,-300,00000000,00050800,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,11,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,11,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,11,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
M,12,6,104953,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,12,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,12,1,0101,800EB32C,-225,248,-300,00000000,00050800,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,12,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,12,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
O,12,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,161,8033C118,00000000,00000000,00000000
M,13,7,104954,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,13,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,13,1,0101,800EB32C,-225,248,-300,00000000,00051000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,13,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,13,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,13,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
M,14,7,104954,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,14,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,14,1,0101,800EB32C,-225,248,-300,00000000,00051000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,14,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,14,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
O,14,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,162,8033C118,00000000,00000000,00000000
M,15,8,104955,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,15,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,15,1,0101,800EB32C,-225,248,-300,00000000,00051800,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,15,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,15,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,15,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
M,16,8,104955,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,16,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,16,1,0101,800EB32C,-225,248,-300,00000000,00051800,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,16,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,16,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
O,16,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,163,8033C118,00000000,00000000,00000000
M,17,9,104956,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,17,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,17,1,0101,800EB32C,-225,248,-300,00000000,00052000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,17,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,17,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,17,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
M,18,9,104956,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,18,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,18,1,0101,800EB32C,-225,248,-300,00000000,00052000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,18,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,18,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
O,18,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,164,8033C118,00000000,00000000,00000000
M,19,10,104957,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,19,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,19,1,0101,800EB32C,-225,248,-300,00000000,00052800,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,19,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,19,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,19,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
M,20,10,104957,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,20,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,20,1,0101,800EB32C,-225,248,-300,00000000,00052800,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,20,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,20,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
O,20,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,165,8033C118,00000000,00000000,00000000
M,21,11,104958,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,21,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,21,1,0101,800EB32C,-225,248,-300,00000000,00053000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,21,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,21,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,21,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
M,22,11,104958,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,22,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,22,1,0101,800EB32C,-225,248,-300,00000000,00053000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,22,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,22,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
O,22,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,166,8033C118,00000000,00000000,00000000
M,23,12,104959,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,23,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,23,1,0101,800EB32C,-225,248,-300,00000000,00053800,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,23,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,23,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,23,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
M,24,12,104959,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,24,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,24,1,0101,800EB32C,-225,248,-300,00000000,00053800,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,24,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,24,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
O,24,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,167,8033C118,00000000,00000000,00000000
M,25,13,104960,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,25,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,25,1,0101,800EB32C,-225,248,-300,00000000,00054000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,25,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,25,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,25,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
M,26,13,104960,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,26,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,26,1,0101,800EB32C,-225,248,-300,00000000,00054000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,26,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,26,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
O,26,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,168,8033C118,00000000,00000000,00000000
M,27,14,104961,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,27,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,27,1,0101,800EB32C,-225,248,-300,00000000,00054800,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,27,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,27,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,27,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
M,28,14,104961,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,28,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,28,1,0101,800EB32C,-225,248,-300,00000000,00054800,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,28,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,28,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
O,28,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,169,8033C118,00000000,00000000,00000000
M,29,15,104962,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,29,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,29,1,0101,800EB32C,-225,248,-300,00000000,00055000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,29,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,29,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,29,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
M,30,15,104962,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
O,30,0,0101,800EB348,0,-100,0,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,30,1,0101,800EB32C,-225,248,-300,00000000,00055000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,30,2,0101,800EB32C,-73,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,30,3,0101,800EB32C,79,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
O,30,4,0101,800EB32C,231,248,-300,00000000,00000000,00000000,00000000,00000000,00000000,0,170,8033C118,00000000,00000000,00000000
M,31,16,104963,3,00001300,0100088C,0,0,00000000,-229.700836,2611,7282,0,0,0,0,2607,2611,20000,00000000,00000000,801B4C90,8033EBD8,00000000,8033EBD8,00000000,00000000,00000000,00000000,-1
